Country	Subnational Unit	teak	eucalyptus	other broadleaf	oak	pine	other conifer	Natural Regeneration	Mangrove Restoration - tree	Mangrove Restoration - shrub	Agroforestry	Average FLR 20y	Average plantation	Average mangrove	Coastal	NatRegen
Macedonia	Aerodrom	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Saraj	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Aracinovo	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Kavadartsi	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Bogdanci	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Brvenica	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Berovo	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Bosilovo	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Butel	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Čaška	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Centar	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Češinovo-Obleševo	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Čair	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Čučer Sandevo	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Centar župa	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Debarca	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Debar	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Dolneni	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Demir Kapija	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Delčevo	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Demir Hisar	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Drugovo	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Tetovo	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Gazi Baba	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Gjorče Petrov	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Gradsko	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Gostivar	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Gevgelija	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Ilinden	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Jegunovtse	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Karbinci	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Krivogaštani	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Kičevo	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Konče	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Kruševo	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Karpoš	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Kratovo	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Kriva Palanka	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Lake Ohrid	N/A	10.3	3.2	1.5	2.1	1.7	2.7	N/A	N/A	N/A	3.583333333333333	3.7600000000000002	0	0	1
Macedonia	Lipkovo	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Lozovo	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Makedonski Brod	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Mogila	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Makedonska Kamenica	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Mavrovo and Rostuša	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Staro Nagoričane	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Negotino	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Vinitsa	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Novo Selo	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Novatsi	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Kočani	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Ohrid	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Oslomej	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Petrovec	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Pehčevo	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Plasnica	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Prilep	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Probištip	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Resen	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Rosoman	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Rankovce	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Strumitsa	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Radoviš	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Star Dojran	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Sveti Nikole	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Šuto Orizari	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Sopište	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Štip	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Studeničani	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Bitola	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Tearce	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Struga	N/A	10.3	3.2	1.5	2.1	1.7	2.7	N/A	N/A	N/A	3.583333333333333	3.7600000000000002	0	0	1
Macedonia	Kumanovo	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Valandovo	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Vraneštica	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Kisela Voda	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Veles	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Vrapčište	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Bogovinje	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Vasilevo	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Vevčani	N/A	10.3	3.2	1.5	2.1	1.7	2.7	N/A	N/A	N/A	3.583333333333333	3.7600000000000002	0	0	1
Macedonia	Zajas	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Želino	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Zelenikovo	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Macedonia	Zrnovci	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Mali	Bamako	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Mali	Gao	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Mali	Kidal	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Mali	Koulikoro	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Mali	Kayes	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Mali	Mopti	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Mali	Ségou	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Mali	Sikasso	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Mali	Timbuktu	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Myanmar	Ayeyarwady	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	3.8	5.81	7.166666666666667	4.05	1	1
Myanmar	Bago	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	3.8	5.81	7.166666666666667	4.05	1	1
Myanmar	Chin	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	3.8	4.585714285714285	5.0200000000000005	0	0	1
Myanmar	Kachin	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	3.8	4.585714285714285	5.0200000000000005	0	0	1
Myanmar	Kayah	3.5	10.6	2.9	5	5.7	10.5	2.8	N/A	N/A	3.8	5.6	6.366666666666667	0	0	1
Myanmar	Kayin	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	3.8	5.81	7.166666666666667	4.05	1	1
Myanmar	Mandalay	3.5	10.6	2.9	5	5.7	10.5	2.8	N/A	N/A	3.8	5.6	6.366666666666667	0	0	1
Myanmar	Magway	3.5	10.6	2.9	5	5.7	10.5	2.8	N/A	N/A	3.8	5.6	6.366666666666667	0	0	1
Myanmar	Mon	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	3.8	5.81	7.166666666666667	4.05	1	1
Myanmar	Rakhine	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	3.8	5.81	7.166666666666667	4.05	1	1
Myanmar	Sagaing	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	3.8	4.585714285714285	5.0200000000000005	0	0	1
Myanmar	Shan	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	3.8	4.585714285714285	5.0200000000000005	0	0	1
Myanmar	Tanintharyi	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	3.8	5.81	7.166666666666667	4.05	1	1
Myanmar	Yangon	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	3.8	5.81	7.166666666666667	4.05	1	1
Mongolia	Arhangay	N/A	N/A	2.2	N/A	2.8	1.2	N/A	N/A	N/A	3.8	2.5	2.066666666666667	0	0	0
Mongolia	Bayanhongor	N/A	10.3	3.2	1.5	2.1	1.7	2.8	N/A	N/A	3.8	3.628571428571429	3.7600000000000002	0	0	1
Mongolia	Bayan-Ölgiy	N/A	N/A	2.2	N/A	2.8	1.2	N/A	N/A	N/A	3.8	2.5	2.066666666666667	0	0	0
Mongolia	Bulgan	N/A	N/A	2.2	N/A	2.8	1.2	N/A	N/A	N/A	3.8	2.5	2.066666666666667	0	0	0
Mongolia	Darhan-Uul	N/A	N/A	2.2	N/A	2.8	1.2	N/A	N/A	N/A	3.8	2.5	2.066666666666667	0	0	0
Mongolia	Dornod	N/A	10.3	3.2	1.5	2.1	1.7	2.8	N/A	N/A	3.8	3.628571428571429	3.7600000000000002	0	0	1
Mongolia	Dornogovi	N/A	10.3	3.2	1.5	2.1	1.7	2.8	N/A	N/A	3.8	3.628571428571429	3.7600000000000002	0	0	1
Mongolia	Dundgovi	N/A	10.3	3.2	1.5	2.1	1.7	2.8	N/A	N/A	3.8	3.628571428571429	3.7600000000000002	0	0	1
Mongolia	Dzavhan	N/A	N/A	2.2	N/A	2.8	1.2	N/A	N/A	N/A	3.8	2.5	2.066666666666667	0	0	0
Mongolia	Orhon	N/A	N/A	2.2	N/A	2.8	1.2	N/A	N/A	N/A	3.8	2.5	2.066666666666667	0	0	0
Mongolia	Govi-Altay	N/A	10.3	3.2	1.5	2.1	1.7	2.8	N/A	N/A	3.8	3.628571428571429	3.7600000000000002	0	0	1
Mongolia	Govisümber	N/A	10.3	3.2	1.5	2.1	1.7	2.8	N/A	N/A	3.8	3.628571428571429	3.7600000000000002	0	0	1
Mongolia	Hovd	N/A	10.3	3.2	1.5	2.1	1.7	2.8	N/A	N/A	3.8	3.628571428571429	3.7600000000000002	0	0	1
Mongolia	Hövsgöl	N/A	N/A	2.2	N/A	2.8	1.2	N/A	N/A	N/A	3.8	2.5	2.066666666666667	0	0	0
Mongolia	Hentiy	N/A	N/A	2.2	N/A	2.8	1.2	N/A	N/A	N/A	3.8	2.5	2.066666666666667	0	0	0
Mongolia	Ömnögovi	N/A	10.3	3.2	1.5	2.1	1.7	2.8	N/A	N/A	3.8	3.628571428571429	3.7600000000000002	0	0	1
Mongolia	Övörhangay	N/A	10.3	3.2	1.5	2.1	1.7	2.8	N/A	N/A	3.8	3.628571428571429	3.7600000000000002	0	0	1
Mongolia	Sühbaatar	N/A	10.3	3.2	1.5	2.1	1.7	2.8	N/A	N/A	3.8	3.628571428571429	3.7600000000000002	0	0	1
Mongolia	Selenge	N/A	N/A	2.2	N/A	2.8	1.2	N/A	N/A	N/A	3.8	2.5	2.066666666666667	0	0	0
Mongolia	Töv	N/A	10.3	3.2	1.5	2.1	1.7	2.8	N/A	N/A	3.8	3.628571428571429	3.7600000000000002	0	0	1
Mongolia	Ulaanbaatar	N/A	10.3	3.2	1.5	2.1	1.7	2.8	N/A	N/A	3.8	3.628571428571429	3.7600000000000002	0	0	1
Mongolia	Uvs	N/A	10.3	3.2	1.5	2.1	1.7	2.8	N/A	N/A	3.8	3.628571428571429	3.7600000000000002	0	0	1
Mauritania	Adrar	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Mauritania	Assaba	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Mauritania	Brakna	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Mauritania	Dakhlet Nouadhibou	3.5	10.6	2.9	5	5.7	10.5	0.9	6.3	1.8	2.9	5.009999999999999	6.366666666666667	4.05	1	1
Mauritania	Guidimaka	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Mauritania	Gorgol	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Mauritania	Hodh ech Chargui	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Mauritania	Hodh el Gharbi	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Mauritania	Inchiri	3.5	10.6	2.9	5	5.7	10.5	0.9	6.3	1.8	2.9	5.009999999999999	6.366666666666667	4.05	1	1
Mauritania	Nouakchott	3.5	10.6	2.9	5	5.7	10.5	0.9	6.3	1.8	2.9	5.009999999999999	6.366666666666667	4.05	1	1
Mauritania	Tagant	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Mauritania	Trarza	3.5	10.6	2.9	5	5.7	10.5	0.9	6.3	1.8	2.9	5.009999999999999	6.366666666666667	4.05	1	1
Mauritania	Tiris Zemmour	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Malawi	Balaka	N/A	10.3	3.2	2.6	5.8	3.2	4.7	N/A	N/A	2.9	4.671428571428571	5.0200000000000005	0	0	1
Malawi	Blantyre	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Malawi	Chikwawa	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Malawi	Chiradzulu	N/A	10.3	3.2	2.6	5.8	3.2	4.7	N/A	N/A	2.9	4.671428571428571	5.0200000000000005	0	0	1
Malawi	Chitipa	N/A	10.3	3.2	2.6	5.8	3.2	4.7	N/A	N/A	2.9	4.671428571428571	5.0200000000000005	0	0	1
Malawi	Dedza	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Malawi	Dowa	N/A	10.3	3.2	2.6	5.8	3.2	4.7	N/A	N/A	2.9	4.671428571428571	5.0200000000000005	0	0	1
Malawi	Karonga	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Malawi	Kasungu	N/A	10.3	3.2	2.6	5.8	3.2	4.7	N/A	N/A	2.9	4.671428571428571	5.0200000000000005	0	0	1
Malawi	Lilongwe	N/A	10.3	3.2	2.6	5.8	3.2	4.7	N/A	N/A	2.9	4.671428571428571	5.0200000000000005	0	0	1
Malawi	Likoma	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Malawi	Machinga	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Malawi	Mchinji	N/A	10.3	3.2	2.6	5.8	3.2	4.7	N/A	N/A	2.9	4.671428571428571	5.0200000000000005	0	0	1
Malawi	Mangochi	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Malawi	Mulanje	N/A	10.3	3.2	2.6	5.8	3.2	4.7	N/A	N/A	2.9	4.671428571428571	5.0200000000000005	0	0	1
Malawi	Mwanza	N/A	10.3	3.2	2.6	5.8	3.2	4.7	N/A	N/A	2.9	4.671428571428571	5.0200000000000005	0	0	1
Malawi	Mzimba	N/A	10.3	3.2	2.6	5.8	3.2	4.7	N/A	N/A	2.9	4.671428571428571	5.0200000000000005	0	0	1
Malawi	Nkhata Bay	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Malawi	Ntchisi	N/A	10.3	3.2	2.6	5.8	3.2	4.7	N/A	N/A	2.9	4.671428571428571	5.0200000000000005	0	0	1
Malawi	Nkhotakota	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Malawi	Nsanje	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Malawi	Ntcheu	N/A	10.3	3.2	2.6	5.8	3.2	4.7	N/A	N/A	2.9	4.671428571428571	5.0200000000000005	0	0	1
Malawi	Phalombe	N/A	10.3	3.2	2.6	5.8	3.2	4.7	N/A	N/A	2.9	4.671428571428571	5.0200000000000005	0	0	1
Malawi	Rumphi	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Malawi	Salima	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Malawi	Thyolo	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Malawi	Zomba	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Mexico	Aguascalientes	N/A	10.3	3.2	1.5	2.1	1.7	2.8	N/A	N/A	4.2	3.685714285714286	3.7600000000000002	0	0	1
Mexico	Baja California	3.5	10.6	2.9	5	5.7	10.5	2.8	6.3	1.8	4.2	5.329999999999999	6.366666666666667	4.05	1	1
Mexico	Baja California Sur	3.5	10.6	2.9	5	5.7	10.5	2.8	6.3	1.8	4.2	5.329999999999999	6.366666666666667	4.05	1	1
Mexico	Coahuila	3.5	10.6	2.9	5	5.7	10.5	2.8	N/A	N/A	4.2	5.65	6.366666666666667	0	0	1
Mexico	Chihuahua	N/A	10.3	3.2	1.5	2.1	1.7	2.8	N/A	N/A	4.2	3.685714285714286	3.7600000000000002	0	0	1
Mexico	Colima	3.5	10.6	2.9	5	5.7	10.5	2.8	6.3	1.8	4.2	5.329999999999999	6.366666666666667	4.05	1	1
Mexico	Campeche	3.5	10.6	2.9	5	5.7	10.5	2.8	6.3	1.8	4.2	5.329999999999999	6.366666666666667	4.05	1	1
Mexico	Chiapas	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	4.2	5.85	7.166666666666667	4.05	1	1
Mexico	Distrito Federal	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	4.2	4.642857142857142	5.0200000000000005	0	0	1
Mexico	Durango	N/A	10.3	3.2	1.5	2.1	1.7	2.8	N/A	N/A	4.2	3.685714285714286	3.7600000000000002	0	0	1
Mexico	Guanajuato	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	4.2	4.642857142857142	5.0200000000000005	0	0	1
Mexico	Guerrero	3.5	10.6	2.9	5	5.7	10.5	2.8	6.3	1.8	4.2	5.329999999999999	6.366666666666667	4.05	1	1
Mexico	Hidalgo	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	4.2	4.642857142857142	5.0200000000000005	0	0	1
Mexico	Jalisco	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	4.2	4.642857142857142	5.0200000000000005	0	1	1
Mexico	Michoacán	3.5	10.6	2.9	5	5.7	10.5	2.8	6.3	1.8	4.2	5.329999999999999	6.366666666666667	4.05	1	1
Mexico	Morelos	3.5	10.6	2.9	5	5.7	10.5	2.8	N/A	N/A	4.2	5.65	6.366666666666667	0	0	1
Mexico	México	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	4.2	4.642857142857142	5.0200000000000005	0	0	1
Mexico	Nayarit	3.5	10.6	2.9	5	5.7	10.5	2.8	6.3	1.8	4.2	5.329999999999999	6.366666666666667	4.05	1	1
Mexico	Nuevo León	3.5	10.6	2.9	5	5.7	10.5	2.8	N/A	N/A	4.2	5.65	6.366666666666667	0	0	1
